params,equity_curve
"[460, 4.2]",0.9793034220707835
"[460, 4.3]",0.9793034220707835
"[460, 4.5]",0.9793034220707835
"[460, 4.8]",0.9793034220707835
"[460, 4.4]",0.9793034220707835
"[480, 4.6]",0.9666743640231463
"[480, 4.7]",0.9666743640231463
"[480, 4.8]",0.9666743640231463
"[480, 4.0]",0.9666743640231463
"[480, 4.2]",0.9666743640231463
"[480, 4.1]",0.9666743640231463
"[480, 4.9]",0.9666743640231463
"[480, 4.5]",0.9666743640231463
"[480, 4.4]",0.9666743640231463
"[480, 4.3]",0.9666743640231463
"[850, 3.6]",0.9640002688646762
"[850, 3.7]",0.9640002688646762
"[850, 3.9]",0.9640002688646762
"[850, 3.2]",0.9640002688646762
"[850, 3.5]",0.9640002688646762
"[850, 3.1]",0.9640002688646762
"[850, 3.0]",0.9640002688646762
"[850, 3.8]",0.9640002688646762
"[850, 3.4]",0.9640002688646762
"[850, 3.3]",0.9640002688646762
"[840, 3.2]",0.8474759273038587
"[840, 3.3]",0.8474759273038587
"[840, 3.9]",0.8474759273038587
"[840, 3.8]",0.8474759273038587
"[840, 3.1]",0.8474759273038587
"[840, 3.6]",0.8474759273038587
"[840, 3.5]",0.8474759273038587
"[840, 3.4]",0.8474759273038587
"[840, 3.7]",0.8474759273038587
"[840, 3.0]",0.8474759273038587
"[360, 4.0]",0.8357174436627447
"[360, 4.6]",0.8357174436627447
"[360, 4.1]",0.8357174436627447
"[360, 4.2]",0.8357174436627447
"[360, 4.3]",0.8357174436627447
"[360, 4.4]",0.8357174436627447
"[360, 4.5]",0.8357174436627447
"[360, 4.9]",0.8357174436627447
"[360, 4.8]",0.8357174436627447
"[360, 4.7]",0.8357174436627447
"[430, 4.5]",0.8220152681338752
"[430, 4.8]",0.8220152681338752
"[430, 4.0]",0.8220152681338752
"[430, 4.9]",0.8220152681338752
"[430, 4.1]",0.8220152681338752
"[430, 4.2]",0.8220152681338752
"[430, 4.7]",0.8220152681338752
"[430, 4.4]",0.8220152681338752
"[430, 4.6]",0.8220152681338752
"[430, 4.3]",0.8220152681338752
"[450, 4.6]",0.7875626639947441
"[450, 4.9]",0.7875626639947441
"[450, 4.8]",0.7875626639947441
"[450, 4.7]",0.7875626639947441
"[450, 4.0]",0.7875626639947441
"[450, 4.5]",0.7875626639947441
"[450, 4.4]",0.7875626639947441
"[450, 4.3]",0.7875626639947441
"[450, 4.2]",0.7875626639947441
"[450, 4.1]",0.7875626639947441
"[580, 4.8]",0.7868419974935134
"[580, 4.7]",0.7868419974935134
"[580, 4.6]",0.7868419974935134
"[580, 4.5]",0.7868419974935134
"[580, 4.4]",0.7868419974935134
"[580, 4.3]",0.7868419974935134
"[580, 4.2]",0.7868419974935134
"[580, 4.1]",0.7868419974935134
"[580, 4.0]",0.7868419974935134
"[580, 4.9]",0.7868419974935134
"[530, 4.3]",0.7803665916580345
"[530, 4.1]",0.7803665916580345
"[530, 4.0]",0.7803665916580345
"[530, 4.6]",0.7803665916580345
"[530, 4.5]",0.7803665916580345
"[530, 4.9]",0.7803665916580345
"[530, 4.8]",0.7803665916580345
"[530, 4.7]",0.7803665916580345
